name,time,M1_CURRENT_FEEDRATE,S1.ActualAcceleration,S1.ActualPosition,S1.ActualVelocity,S1.CommandAcceleration,S1.CommandPosition,S1.CommandVelocity,S1.CurrentCommand,S1.CurrentFeedback,S1.CurrentReference,S1.DCBusVoltage,S1.LoadObserverTorqueEstimate,S1.OutputCurrent,S1.OutputPower,S1.OutputVoltage,S1.SystemInertia,S1.TorqueLowPassFilterBandwidthEstimate,S1.TorqueReference,X1.ActualAcceleration,X1.ActualPosition,X1.ActualVelocity,X1.CommandAcceleration,X1.CommandPosition,X1.CommandVelocity,X1.CurrentCommand,X1.CurrentFeedback,X1.CurrentReference,X1.DCBusVoltage,X1.LoadObserverTorqueEstimate,X1.OutputCurrent,X1.OutputPower,X1.OutputVoltage,X1.TorqueLowPassFilterBandwidthEstimate,X1.TorqueReference,Y1.ActualAcceleration,Y1.ActualPosition,Y1.ActualVelocity,Y1.CommandAcceleration,Y1.CommandPosition,Y1.CommandVelocity,Y1.CurrentCommand,Y1.CurrentFeedback,Y1.CurrentReference,Y1.DCBusVoltage,Y1.LoadObserverTorqueEstimate,Y1.OutputCurrent,Y1.OutputPower,Y1.OutputVoltage,Y1.TorqueLowPassFilterBandwidthEstimate,Y1.TorqueReference,Z1.ActualAcceleration,Z1.ActualPosition,Z1.ActualVelocity,Z1.CommandAcceleration,Z1.CommandPosition,Z1.CommandVelocity,Z1.CurrentCommand,Z1.CurrentFeedback,Z1.CurrentReference,Z1.DCBusVoltage,Z1.LoadObserverTorqueEstimate,Z1.OutputCurrent,Z1.OutputPower,Z1.OutputVoltage,Z1.TorqueLowPassFilterBandwidthEstimate,Z1.TorqueReference
Timestamp,2017-07-25T20:33:14.531Z,50,-5.5625,-1712.171,23.3015,0,-1711.978,23.33333,0,17.48643,0,322.6378,0,0.6905029,0.05796896,56.47615,0.4636263,0,0,-475,133.379,-6.35,-691.0919,133.2883,-12.4041,0,-18.7318,0,324.4391,0,0.2589155,0.00396583,19.49004,0,0,593.7499,108.2443,6.7,722.5535,108.338,13.03867,0,15.96803,0,323.1067,0,0.2739363,0.00443449,21.13301,0,0,-25,0.9994,-0.125,-17.97209,0.9958485,-0.3624935,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:14.628Z,50,-7.375,-1709.932,23.284,0,-1709.738,23.33333,0,17.4058,0,319.6054,0,0.7827989,0.0662704,58.38868,0.4636263,0,0,-99.99999,131.7596,-17.95,-5.26781,131.6176,-17.73929,0,-5.976066,0,323.2915,0,0.1169143,0.004323117,30.55603,0,0,-56.25,109.9022,17.475,-5.318737,110.0432,17.61568,0,7.344891,0,321.675,0,0.1504146,0.005598858,28.82663,0,0,0,0.9754,0,6.048011,0.9761721,0.07063827,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:14.831Z,50,8.874999,-1705.172,23.33225,0,-1704.978,23.33333,0,15.5198,0,322.4732,0,0.6922104,0.05794395,57.60449,0.4636263,0,0,-131.25,128.8234,0.025,0,128.8271,0,0,0.1256318,0,324.9938,0,0.01741239,8.208488e-08,2.516682,0,0,912.4999,111.3975,5.525,999.9999,111.496,14,0,33.05081,0,322.9814,0,0.4223074,0.00558326,27.46565,0,0,-6.25,1.0002,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:14.929Z,50,10.75,-1702.932,23.315,9.536742e-07,-1702.738,23.33333,0,17.32724,0,319.7574,0,0.8109934,0.06806824,58.56052,0.4636263,0,0,18.75,128.8272,0.025,0,128.8271,0,0,-0.1825789,0,324.133,0,0.03553145,5.525882e-06,1.810741,0,0,-137.5,113.6545,24.65,0,113.8555,25,0,10.68762,0,321.5836,0,0.1986686,0.01055413,38.67409,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:15.03Z,50,11.0625,-1700.598,23.3715,0,-1700.404,23.33333,0,16.36303,0,320.1165,0,0.6390456,0.05323511,57.04253,0.4636263,0,0,0,128.8271,0,0,128.8271,0,0,0.4902016,0,324.0635,0,0.02345963,0,0.9970762,0,0,-62.49999,116.1551,24.9,-16.19043,116.3553,24.93524,0,8.692937,0,321.5172,0,0.1753083,0.009319716,40.57396,0,0,6.25,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:15.229Z,50,-5.5625,-1695.932,23.3175,0,-1695.738,23.33333,0,15.65809,0,320.3564,0,0.7790485,0.06586944,58.65787,0.4636263,0,0,-12.5,132.5145,24.95,0,132.7146,25,0,8.202502,0,323.2937,0,0.1377118,0.007249025,39.68782,0,0,-31.25,116.6499,-0.05,0,116.6501,0,0,-0.8818675,0,323.001,0,0.03263561,8.712823e-06,1.625422,0,0,12.5,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:15.529Z,50,-15.9375,-1688.932,23.288,0,-1688.738,23.33333,0,18.42613,0,320.5716,0,0.7424943,0.06281386,56.90623,0.4636263,0,0,-6.25,140.0141,24.925,0,140.2146,25,0,8.037358,0,323.5727,0,0.143732,0.007568694,39.92899,0,0,-12.5,116.6499,-0.025,0,116.6501,0,0,-1.076282,0,323.1484,0,0.02916116,1.227063e-05,1.408623,0,0,6.25,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:15.74Z,50,-5.25,-1683.985,23.27275,0,-1683.791,23.33333,0,19.75404,0,321.8613,0,0.8676922,0.07340477,56.10012,0.4636263,0,0,-87.49999,143.0151,14.75,0,143.1361,15.01125,0,8.922607,0,323.9689,0,0.1375887,0.004238066,25.14918,0,0,68.74999,114.1013,-19.95,9.536742e-05,113.9412,-19.99156,0,-7.674477,0,322.3666,0,0.1390231,0.005936437,34.08231,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:15.837Z,50,-2.375,-1681.652,23.3625,0,-1681.458,23.33333,0,14.11704,0,322.1943,0,0.6809949,0.05774615,55.87812,0.4636263,0,0,18.75,144.5175,15.15,-9.536742e-05,144.6372,15.01125,0,5.238186,0,323.8175,0,0.1046625,0.003284104,25.63312,0,0,-43.75,112.1016,-20.125,-0.0001907348,111.942,-19.99156,0,-6.893793,0,322.5157,0,0.1306357,0.005441098,33.82525,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:15.94Z,50,-5.8125,-1679.318,23.33125,0,-1679.124,23.33333,0,16.38722,0,322.3035,0,0.6913628,0.05904933,55.60221,0.4636263,0,0,18.75,146.0185,15.15,9.536742e-05,146.1383,15.01125,0,6.41311,0,323.7352,0,0.1075365,0.003372973,26.72538,0,0,-74.99999,110.102,-20.225,0,109.9429,-19.99156,0,-6.627267,0,322.1227,0,0.1244718,0.005187278,33.10282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:16.137Z,50,-1.875,-1674.651,23.364,-9.536742e-07,-1674.458,23.33333,0,13.8885,0,322.2898,0,0.6556248,0.05572235,55.20826,0.4636263,0,0,50,149.0208,15.175,0,149.1406,15.01125,0,6.532375,0,323.7952,0,0.0971504,0.00295106,25.74586,0,0,18.75,106.1055,-19.85,0,105.9446,-19.99156,0,-12.60203,0,322.3627,0,0.1815184,0.007564531,30.57133,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:16.338Z,50,16.5,-1669.985,23.31025,0,-1669.791,23.33333,0,18.1618,0,322.2363,0,0.7873989,0.06646793,56.58294,0.4636263,0,0,1093.75,151.5914,5.35,865.0358,151.6719,12.12066,0,20.48865,0,324.3967,0,0.262525,0.003209124,23.47547,0,0,-587.4999,102.7034,-2.7,-501.6312,102.6571,-7.00493,0,-13.72812,0,323.0724,0,0.2178033,0.001700781,16.88644,0,0,0,1,0,-9.135913,0.9986454,-0.1434841,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.038Z,50,-4.875,-1653.651,23.356,0,-1653.458,23.33333,0,14.12906,0,322.2343,0,0.6971534,0.05918002,55.82362,0.4636263,0,0,18.75,153.5294,3.75,-9.536742e-05,153.5592,3.685423,0,4.543363,0,324.0189,0,0.08616463,0.0006409452,11.16429,0,0,-137.5,100.8062,24.275,0,101.0052,24.72686,0,13.75492,0,322.5721,0,0.1792016,0.008966157,39.63066,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.14Z,50,9.812499,-1651.318,23.37,-9.536742e-07,-1651.124,23.33333,0,14.55252,0,322.5796,0,0.6334642,0.05409793,57.11547,0.4636263,0,0,-112.5,154.5848,23.225,1.762295,154.7729,23.12789,0,8.20953,0,323.4451,0,0.2182617,0.01032357,37.86436,0,0,-25,101.8854,9.825,-4.148864,101.9611,9.491032,0,3.45461,0,322.6842,0,0.1075431,0.002130238,20.34554,0,0,37.5,0.9853,-0.2,8.357142,0.9834729,-0.1442047,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.339Z,50,-18.75,-1646.651,23.3195,0,-1646.458,23.33333,0,15.44623,0,322.2456,0,0.6961844,0.05896001,56.27714,0.4636263,0,0,31.25,157.7854,15.175,-9.536742e-05,157.906,15.12352,0,7.381061,0,323.926,0,0.104773,0.003202608,25.88504,0,0,-250,104.2296,19.575,9.536742e-05,104.3882,19.90676,0,9.15272,0,322.194,0,0.1311634,0.005351231,32.79137,0,0,0,1.0002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.439Z,50,12.4375,-1644.318,23.338,0,-1644.124,23.33333,0,16.64391,0,322.3286,0,0.6929864,0.05883718,56.37057,0.4636263,0,0,-43.75,159.2972,15.075,0.0001907348,159.4183,15.12352,0,4.771447,0,323.8318,0,0.1236441,0.003856237,27.41972,0,0,62.49999,106.2198,20.05,-9.536742e-05,106.3789,19.90676,0,9.430067,0,322.6287,0,0.1290962,0.005269698,33.2417,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.538Z,50,3.375,-1641.985,23.304,0,-1641.791,23.33333,0,17.42686,0,321.9102,0,0.7879481,0.06642542,57.03933,0.4636263,0,0,0,160.8091,14.975,9.536742e-05,160.9307,15.12352,0,8.935297,0,323.8892,0,0.1171652,0.00357238,25.86204,0,0,25,108.2108,19.975,0,108.3695,19.90676,0,7.75327,0,322.09,0,0.1201957,0.004887247,33.67577,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.64Z,50,-4,-1639.651,23.33975,-9.536742e-07,-1639.458,23.33333,0,14.35375,0,322.4603,0,0.7194399,0.0608862,56.46709,0.4636263,0,0,-549.9999,162.1031,0.675,0,162.1011,0,0,-5.283629,0,324.7487,0,0.05717997,-8.608458e-06,5.441298,0,0,-649.9999,109.9129,0.8749999,0,109.9101,0,0,-6.422591,0,323.3,0,0.105073,3.347379e-05,8.152054,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.838Z,50,2.125,-1634.985,23.31575,0,-1634.791,23.33333,0,17.65048,0,322.1404,0,0.763393,0.06479567,56.52386,0.4636263,0,0,668.7499,164.7495,11.025,434.8132,164.8635,15.04832,0,12.93866,0,323.8195,0,0.216331,0.005397939,24.42653,0,0,812.4999,108.1468,14.275,572.3101,108.2976,19.80691,0,14.75339,0,322.5562,0,0.262329,0.008724292,31.20898,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:17.94Z,50,0,-1632.651,23.37075,0,-1632.458,23.33333,0,13.6266,0,322.053,0,0.6628335,0.05639534,55.13318,0.4636263,0,0,-99.99999,166.2547,14.925,-9.536742e-05,166.3759,15.12394,0,6.773524,0,323.7981,0,0.1323616,0.004204137,26.857,0,0,-37.5,110.1294,19.875,0,110.2882,19.90644,0,7.056578,0,322.1513,0,0.1282824,0.005392066,31.79392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:18.041Z,50,-3.5625,-1630.318,23.33,0,-1630.124,23.33333,0,14.30178,0,322.1879,0,0.6628722,0.0564797,58.12751,0.4636263,0,0,50,167.7673,15.25,0.0001907348,167.8883,15.12394,0,5.451731,0,323.6477,0,0.1015492,0.003087076,27.27505,0,0,25,112.1191,19.825,-9.536742e-05,112.2789,19.90644,0,5.854712,0,322.2224,0,0.1587382,0.006636132,33.89135,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:18.239Z,50,-18.6875,-1625.651,23.322,0,-1625.458,23.33333,0,15.41859,0,322.5586,0,0.668506,0.05627921,56.54609,0.4636263,0,0,-43.75,171.285,25.1,0,171.4846,25,0,7.406398,0,323.6064,0,0.1394755,0.007316977,38.2414,0,0,37.5,113.4751,0.075,0,113.4751,0,0,-2.831176,0,322.9585,0,0.03837913,-1.625055e-05,4.668051,0,0,-6.25,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:18.44Z,50,1.3125,-1620.985,23.29875,0,-1620.791,23.33333,0,18.38864,0,321.4813,0,0.8124645,0.06890313,56.25126,0.4636263,0,0,-556.2499,174.078,-17.675,455.7967,173.9435,-15.72069,0,-11.36851,0,323.1953,0,0.2099495,0.008011337,33.97204,0,0,-681.2499,112.7666,-33.4,889.5876,112.5094,-30.13997,0,-21.554,0,320.7692,0,0.3652751,0.02696066,55.75382,0,0,0,0.9804,-0.925,33.07628,0.9736124,-0.6645538,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:18.939Z,50,3.125,-1609.318,23.341,0,-1609.124,23.33333,0,16.87116,0,322.4937,0,0.6815888,0.05764676,55.93152,0.4636263,0,0,318.75,170.4294,-21.225,-3.408241,170.2559,-21.22218,0,-11.07777,0,324.1755,0,0.2131486,0.009468586,37.13468,0,0,-6.25,104.6363,13.9,-5.373573,104.7435,13.20969,0,7.171645,0,322.8527,0,0.1375619,0.004003771,28.22493,0,0,31.25,0.9736,-0.35,3.520775,0.9704851,-0.3511131,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:19.239Z,50,10.25,-1602.318,23.3665,0,-1602.124,23.33333,0,14.41572,0,322.7325,0,0.6174729,0.05212431,56.87395,0.4636263,0,0,-1237.5,164.6006,-5.15,-796.2036,164.5271,-11.14685,0,-15.03537,0,324.5172,0,0.2062535,0.002380732,21.97512,0,0,731.2499,108.01,3.625,605.0283,108.0665,8.470398,0,16.51444,0,323.1677,0,0.2482004,0.002465071,18.27772,0,0,6.25,1.0005,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:19.337Z,50,-18.6875,-1600.078,23.2895,0,-1599.884,23.33333,0,16.36752,0,321.6954,0,0.7446962,0.06316735,57.25951,0.4636263,0,0,-12.5,162.3856,-19.875,711.7234,162.2424,-16.59499,0,-7.418214,0,323.8549,0,0.107293,0.004431068,30.74895,0,0,150,109.693,15.6,-540.8326,109.8027,12.61039,0,6.624683,0,322.2737,0,0.1444748,0.004731404,26.06964,0,0,0,1.0003,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:19.437Z,50,3.375,-1597.745,23.359,0,-1597.551,23.33333,0,15.1254,0,321.5131,0,0.6873109,0.05782536,55.62546,0.4636263,0,0,93.74999,162.7591,15.5,-0.0001907348,162.88,15.12447,0,3.422173,0,323.6212,0,0.0909748,0.002852394,25.97825,0,0,-168.75,110.7758,19.675,-9.536742e-05,110.9352,19.90604,0,7.271337,0,322.2068,0,0.1304954,0.005296343,35.74558,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:19.539Z,50,12.1875,-1595.318,23.3465,0,-1595.124,23.33333,0,16.03507,0,321.9713,0,0.7065119,0.05956807,55.91887,0.4636263,0,0,137.5,164.3319,15.4,-0.0001907348,164.4529,15.12447,0,4.975609,0,323.8018,0,0.1041879,0.003266187,29.65666,0,0,-93.74999,112.8454,19.725,9.536742e-05,113.0054,19.90604,0,7.922422,0,322.3168,0,0.1672224,0.007166997,33.36715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:19.871Z,50,-0.4999999,-1587.572,23.31475,0,-1587.378,23.33333,0,18.94468,0,322.7866,0,0.7099426,0.05955569,57.03938,0.4636263,0,0,43.75,170.01,25.2,0,170.2096,25,0,6.578142,0,323.8935,0,0.129095,0.006911847,39.0734,0,0,0,116.6499,0,0,116.6501,0,0,-0.6317782,0,323.2399,0,0.0207388,-7.044639e-06,3.063417,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:20.367Z,50,12.625,-1575.999,23.31875,0,-1575.804,23.33333,0,19.1508,0,319.6791,0,0.7695279,0.06514075,57.15794,0.4636263,0,0,6.25,179.373,0.025,0,179.3731,0,0,-2.954754,0,324.3142,0,0.05136503,1.436534e-05,1.529618,0,0,156.25,114.6631,-24.65,0,114.4626,-25,0,-10.74975,0,321.9439,0,0.1785289,0.009463595,40.78334,0,0,6.25,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:20.469Z,50,6.875,-1573.572,23.3555,-9.536742e-07,-1573.378,23.33333,0,17.80411,0,323.0763,0,0.6474256,0.05437651,56.48042,0.4636263,0,0,-37.5,179.3729,-0.075,0,179.3731,0,0,-1.386533,0,324.3934,0,0.0281642,-7.283063e-06,2.953286,0,0,-56.25,112.0627,-25.075,0,111.8625,-25,0,-9.951139,0,322.7155,0,0.155812,0.0082373,40.47213,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:20.667Z,50,17.8125,-1568.998,23.35625,0,-1568.804,23.33333,0,16.57795,0,319.5218,0,0.6836023,0.05774252,56.29896,0.4636263,0,0,968.7499,177.2029,-23.425,682.9042,177.0424,-18.44357,0,10.23104,0,323.7986,0,0.1009672,-0.003406187,16.02604,0,0,1137.5,110.6003,-22.975,686.885,110.4378,-18.50059,0,4.69104,0,322.3423,0,0.06554832,-0.001907841,18.34311,0,0,43.75,0.9804,-0.45,19.53726,0.9773142,-0.2799297,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:20.769Z,50,2.6875,-1566.572,23.324,0,-1566.378,23.33333,0,18.59906,0,322.4213,0,0.7039703,0.05924735,55.90982,0.4636263,0,0,6.25,175.3448,-17.8,-0.608921,175.203,-17.71972,0,-4.403539,0,323.6612,0,0.1223101,0.004623057,31.30651,0,0,56.25,108.7422,-17.375,0.7763862,108.6005,-17.63003,0,-9.771713,0,322.7324,0,0.1437344,0.005109921,30.50562,0,0,6.25,0.9835,0.45,6.797599,0.9876994,0.4397739,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:21.07Z,50,-8.249999,-1559.572,23.27775,0,-1559.378,23.33333,0,19.57343,0,322.3999,0,0.8024117,0.0674953,57.5918,0.4636263,0,0,-6.25,174.793,-0.025,0,174.7931,0,0,-0.3670911,0,324.1164,0,0.01877948,0,1.704984,0,0,-74.99999,102.3057,-25.125,0,102.1056,-25,0,-6.481411,0,322.4088,0,0.1680529,0.00887746,39.4882,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:21.268Z,50,16.875,-1554.999,23.331,0,-1554.804,23.33333,0,18.88935,0,319.4743,0,0.7690206,0.06516443,56.04082,0.4636263,0,0,6.25,174.7931,0,0,174.7931,0,0,-0.584277,0,324.4669,0,0.02560408,0,0.9220859,0,0,-81.24999,97.4062,-24.925,0,97.20555,-25,0,-9.251324,0,321.8165,0,0.1799039,0.009448988,38.92798,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:21.37Z,50,-2.25,-1552.572,23.32725,0,-1552.378,23.33333,0,18.31467,0,322.9565,0,0.6874455,0.05798315,56.7765,0.4636263,0,0,0,174.7931,0,0,174.7931,0,0,-0.0267096,0,324.536,0,0.02129724,-2.218525e-06,2.760404,0,0,-31.25,94.8053,-25.125,0,94.60555,-25,0,-4.047287,0,322.7044,0,0.1563551,0.008269577,42.36932,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:21.47Z,50,3.8125,-1550.331,23.342,9.536742e-07,-1550.138,23.33333,0,16.34047,0,320.5721,0,0.6432993,0.0546086,57.19324,0.4636263,0,0,25,174.7932,0.05,0,174.7931,0,0,-0.5841255,0,324.6496,0,0.03211384,2.882791e-06,1.346159,0,0,-62.49999,92.4062,-24.925,0,92.20555,-25,0,-8.305411,0,322.009,0,0.1775358,0.009349741,41.05264,0,0,6.25,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:21.575Z,50,4.3125,-1547.905,23.329,0,-1547.711,23.33333,0,18.16829,0,323.4396,0,0.6957082,0.0581436,57.38683,0.4636263,0,0,25,174.7932,0.05,0,174.7931,0,0,-1.424824,0,325.1425,0,0.02386806,0,1.529341,0,0,656.2499,90.4917,1.075,0,90.49706,0,0,-0.1085343,0,323.5818,0,0.04680298,1.664605e-05,2.02168,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:21.868Z,50,0.1875,-1540.998,23.28475,0,-1540.804,23.33333,0,20.2186,0,319.4478,0,0.8236745,0.06983645,56.04468,0.4636263,0,0,-1106.25,172.9475,27.65,-670.598,173.1524,23.65333,0,-1.754098,0,323.8282,0,0.06045869,0.001499425,30.10291,0,0,1162.5,87.6818,-31.9,741.8434,87.44896,-27.13759,0,2.960789,0,322.5167,0,0.0673506,-0.001397554,29.99679,0,0,0,0.9721,-0.5,20.16744,0.9690989,-0.2660705,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:22.069Z,50,17.0625,-1536.332,23.34225,0,-1536.138,23.33333,0,17.23937,0,320.5323,0,0.7283894,0.06212784,56.91115,0.4636263,0,0,-1106.25,175.1938,-22.075,-31.25,174.9916,-25,0,-19.30488,0,322.5811,0,0.3092206,0.01525835,42.61155,0,0,-18.75,84.6537,0.125,0,84.65505,0,0,1.68527,0,323.5616,0,0.03641108,0,1.939739,0,0,0,1.0005,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:22.169Z,50,-6.9375,-1533.999,23.25525,0,-1533.804,23.33333,0,22.39942,0,319.8939,0,0.8470225,0.07157238,56.04729,0.4636263,0,0,-62.49999,172.6916,-25.175,0,172.4916,-25,0,-7.407492,0,323.4868,0,0.1357739,0.007167866,39.80356,0,0,25,84.6552,0.05,0,84.65505,0,0,0.7380369,0,323.5855,0,0.03747422,1.059673e-05,2.743948,0,0,0,1.0002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:22.273Z,50,7.999999,-1531.572,23.3575,0,-1531.378,23.33333,0,18.08438,0,322.8048,0,0.6686298,0.05628606,56.27613,0.4636263,0,0,74.99999,170.0908,-25,0,169.8916,-25,0,-6.103659,0,324.1523,0,0.1154562,0.005979259,39.45141,0,0,0,84.6551,0,0,84.65505,0,0,0.6113452,0,323.2953,0,0.0274366,-7.168934e-06,4.132241,0,0,-12.5,1,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:22.372Z,50,-5.625,-1529.238,23.33925,0,-1529.044,23.33333,0,16.71357,0,323.3016,0,0.6731955,0.05713494,57.2916,0.4636263,0,0,-493.7499,168.1292,-1.675,0,168.1351,0,0,-1.065833,0,325.2802,0,0.07413676,0,3.941245,0,0,0,84.6551,0,0,84.65505,0,0,0.5468196,0,323.6965,0,0.03636423,-1.711046e-05,3.678747,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:22.87Z,50,-5.6875,-1517.572,23.30875,0,-1517.378,23.33333,0,18.64652,0,322.6604,0,0.7308341,0.06173182,56.14845,0.4636263,0,0,-99.99999,175.9134,19.475,-4.246616,176.0725,19.7898,0,8.972731,0,324.0872,0,0.134345,0.005413018,33.80976,0,0,-12.5,88.9515,-15.125,-5.541801,88.82833,-15.27593,0,-8.39731,0,322.8322,0,0.1471061,0.004781878,26.6038,0,0,0,0.9871,-0.2,4.796695,0.9861795,-0.09917945,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:23.067Z,50,3.4375,-1512.998,23.28175,0,-1512.804,23.33333,0,20.60377,0,320.6874,0,0.819256,0.06940948,55.75008,0.4636263,0,0,-868.7499,179.2598,17.875,-1000,179.3488,8.966626,0,-5.899424,0,325.1843,0,0.08036905,-0.002485751,13.84968,0,0,6.25,87.3221,0,0,87.32206,0,0,2.078419,0,323.6123,0,0.04785017,6.627707e-06,2.553002,0,0,-6.25,1.0002,-0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:23.17Z,50,5.5,-1510.572,23.3265,0,-1510.378,23.33333,0,18.64989,0,322.7417,0,0.722178,0.06049548,56.98134,0.4636263,0,0,12.5,179.3729,0.025,0,179.3731,0,0,-1.595588,0,324.6844,0,0.03013633,-1.136661e-05,3.933696,0,0,-118.75,85.4873,-24.85,0,85.28555,-25,0,-11.63852,0,322.6715,0,0.2218039,0.0116242,41.42997,0,0,0,1.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:23.369Z,50,2.1875,-1505.998,23.307,0,-1505.804,23.33333,0,19.2798,0,321.2231,0,0.7760414,0.06605687,55.87572,0.4636263,0,0,-1262.5,179.2988,-10.975,-999.9999,179.1731,-18,0,-13.28289,0,323.6381,0,0.2534608,0.00579894,25.37289,0,0,-62.49999,81.4772,0.05,0,81.48006,0,0,2.328527,0,323.6583,0,0.02707255,1.08985e-07,1.865159,0,0,6.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:23.47Z,50,-4.8125,-1503.572,23.32175,-9.536742e-07,-1503.378,23.33333,0,18.3061,0,322.8704,0,0.692772,0.05849841,56.62204,0.4636263,0,0,6.25,176.7859,-24.875,0,176.5856,-25,0,-7.527524,0,323.9825,0,0.153236,0.00806136,39.79745,0,0,-18.75,81.4801,-0.05,0,81.48006,0,0,0.2467615,0,323.3849,0,0.02752505,-6.121792e-06,3.305043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timestamp,2017-07-25T20:33:23.869Z,50,11.8125,-1494.331,23.3345,0,-1494.138,23.33333,0,15.68674,0,321.4184,0,0.6968901,0.05901296,58.23506,0.4636263,0,0,-31.25,166.8852,-25.05,0,166.6856,-25,0,-7.071042,0,323.6852,0,0.1295312,0.006805534,37.73391,0,0,12.5,81.4802,0.05,0,81.48006,0,0,0.5987913,0,323.4752,0,0.02904036,5.431146e-06,0.8303851,0,0,6.25,1.0001,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0
